username, created_at, lng, lat, text
JQuiroga26, Fri Apr 24 01:20:10 +0000 2020, -121.979527, 37.523645, CJ Henderson to the #Jags 
ItsMeJanmarco, Fri Apr 24 01:20:10 +0000 2020, -80.233328, 25.782353, Arizona’s making moves 👀 
lincolnistrash, Fri Apr 24 01:20:10 +0000 2020, -95.446486, 29.838495, #nfldraft2020 westboro may be right my family https://t.co/Ph74IMl6zQ 
SuchAhVixen, Fri Apr 24 01:20:10 +0000 2020, -77.014398, 38.898603, I wanna scream. 
auntie4763, Fri Apr 24 01:20:10 +0000 2020, -76.901033, 34.903787, @kenolin1 Perfect! 
ColeShuple, Fri Apr 24 01:20:10 +0000 2020, -85.641142, 42.956412, @Brody_Edwards24 @jager_kukowski https://t.co/Xro2OkbUCf 
fnthawar, Fri Apr 24 01:20:10 +0000 2020, -79.272570, 43.629311, @michaelperry Get this https://t.co/LN9aEgtBpF 
jeremy_p21, Fri Apr 24 01:20:10 +0000 2020, -75.625038, 45.482744, The #Cards going LB sound really good for my @Eagles #NFLDraft #nfldraft2020 
DeeqBeKnowing, Fri Apr 24 01:20:10 +0000 2020, -75.117998, 40.004866, @mikewaaalllace told me an hour b4 the draft “WR are going to slip bro.” So far? Prediction was SPOT ON 🎯 
LTJGHilliker, Fri Apr 24 01:20:11 +0000 2020, -77.604684, 41.117936, Here we go @Browns , here we go! 
vgod6ix, Fri Apr 24 01:20:11 +0000 2020, -117.215774, 32.966362, @MarkSuccc You said what you said, never apologize. Human beings is be fragile AF, they can block or mute if they a… https://t.co/T3MfG3HIGb 
conleyfanclub, Fri Apr 24 01:20:11 +0000 2020, -73.948775, 40.655138, @pretty_ary Y'all never give us any credit smh 
jennybenyy, Fri Apr 24 01:20:11 +0000 2020, -73.948775, 40.655138, @TonnyJGB Omg ew 
bevman23, Fri Apr 24 01:20:11 +0000 2020, -87.789020, 41.665053, @brett_been Ha... that makes sense... The Bears may be looking at their TE 
richrod33, Fri Apr 24 01:20:11 +0000 2020, -74.322794, 40.307615, Isiah Simmons will win defensive rookie of the year next year 
jamesjr1984, Fri Apr 24 01:20:11 +0000 2020, -83.574671, 41.656590, @rjchoppy @1053thefan Need a partner to trade 
smutlover89, Fri Apr 24 01:20:11 +0000 2020, -71.026774, 42.084567, @ondaviagra Hiiiii 
MissSilvestriCC, Fri Apr 24 01:20:11 +0000 2020, -80.327999, 26.027890, @_MissYaeger_ Ugh I love mission bbq 
BrendanJohnsonw, Fri Apr 24 01:20:11 +0000 2020, -76.785957, 38.887889, @MParker3_ Bro💀 
briancolfer, Fri Apr 24 01:20:11 +0000 2020, -122.435979, 37.770657, @JMaverickJacks1 @michaelharriot Moral choices are taught. The do not spring spontaneously from the spirit.I trus… https://t.co/AveJc4IRKg 
TactiquL, Fri Apr 24 01:20:11 +0000 2020, -90.002249, 38.529630, @MarshMeloCS Yeah bro people have egos about everything life gets better as whole when you lose your ego, life gets a lot better TRUST ME 
CarrieFriday, Fri Apr 24 01:20:11 +0000 2020, -83.804475, 27.698682, @scbwi Babysitter’s Club Little Sister! So special because my daughter who is a little sister is reading the new gr… https://t.co/Jfmz7lYXRN 
SkonieSkoop, Fri Apr 24 01:20:11 +0000 2020, -75.462057, 39.804581, The Skonie Skoop https://t.co/IRUjW6k8hH 
sportzfrk, Fri Apr 24 01:20:11 +0000 2020, -97.432425, 27.737151, I guess so. Here’s hoping. 
subdocta, Fri Apr 24 01:20:11 +0000 2020, -119.827182, 39.512436, @chillshorts57 https://t.co/Ab6ihj0kvi 
CuseWaterBoy, Fri Apr 24 01:20:11 +0000 2020, -76.243420, 43.049721, Chandler Jones and Isaiah Simmons on the same defense is going to be fun to watch 
Justinbeadles99, Fri Apr 24 01:20:11 +0000 2020, -84.596052, 33.471967, @BillyCulture @Beau_Davidson @blazeviideo Preciate it 
olemantj1, Fri Apr 24 01:20:11 +0000 2020, -85.841225, 41.572800, @IAmSophiaNelson i have been hollering thix for weeks 
lee_montgomery, Fri Apr 24 01:20:11 +0000 2020, -78.459890, 35.647526, This is the moment I’ll remember most. Hope we can see him do it again soon. 
halvbloodprince, Fri Apr 24 01:20:11 +0000 2020, -122.935530, 45.530779, I haven't actually seen this one before. and I probably won't pay 100% attention to it because animal crossing... b… https://t.co/NH3VmSPtC1 
renruizzzz, Fri Apr 24 01:20:11 +0000 2020, -74.573532, 40.918619, “wHy iS iT gRaInY?¿” https://t.co/2isOXLs2zw 
BillyHoward423, Fri Apr 24 01:20:11 +0000 2020, -73.993189, 40.945262, @sammlenny Hahahah thank you! Care for some cake and some dick? 😂 
joshlap19, Fri Apr 24 01:20:12 +0000 2020, -78.965296, 38.106462, @jetskins1572 remember this pic when he’s released after his rookie contract 
venti_depresso, Fri Apr 24 01:20:12 +0000 2020, -118.411907, 34.020789, @america_vest https://t.co/UU8GMZz0sG 
_ImKay_, Fri Apr 24 01:20:12 +0000 2020, -80.249773, 26.270261, This generation doesn’t appreciate free knowledge. Growing up we had to go to libraries and read encyclopedias. 
Derek_Horton27, Fri Apr 24 01:20:12 +0000 2020, -79.420865, 38.003376, @OldTakesExposed 
Trinn_binn, Fri Apr 24 01:20:12 +0000 2020, -83.173867, 32.678207, @Hersheykiss456 These bitches innovative asf😂😂😂 I need to take note fr 
La_Lynx777, Fri Apr 24 01:20:12 +0000 2020, -71.088712, 42.313670, I want some fufu and misuwat. Am I spelling that right 
doodoopoopoo12, Fri Apr 24 01:20:12 +0000 2020, -80.457202, 25.671741, @dixonsyde I actually got a mango tree and that baddie is pro-ducing. 
TooAuthentic, Fri Apr 24 01:20:12 +0000 2020, -96.913053, 32.647124, Chill I need him to fall to the cowboys 
AMG_Dante, Fri Apr 24 01:20:12 +0000 2020, -82.400308, 34.783014, Why the nice guy always get 💩on. On the flip side if he 👊🏾you in the mouth and throw up🖕🏾 he the bad guy🤷🏾‍♂️...how… https://t.co/D5tMbroUgz 
KeionnaKayla, Fri Apr 24 01:20:12 +0000 2020, -105.074908, 40.409374, Today was great 💕 https://t.co/fkyODdqu3X 
Madisonbrown222, Fri Apr 24 01:20:12 +0000 2020, -93.389864, 41.938228, @Gschwendmegan add that to my bucket list 
teerin__, Fri Apr 24 01:20:12 +0000 2020, -93.086288, 31.762242, @KSlitha thank you baby😘 
zebra3V1, Fri Apr 24 01:20:12 +0000 2020, -73.639410, 41.050217, @JKBell78 I was always wondering about the great song by George Strait “Oceanfront property in Arizona”.  Now I know it is true story. 
MorenaMartinez6, Fri Apr 24 01:20:12 +0000 2020, -118.125196, 34.583629, @harryswife801 Good job 
D1__Dre, Fri Apr 24 01:20:12 +0000 2020, -80.228533, 25.943867, 3x bigger💯💯💯 
EllenMadrid4, Fri Apr 24 01:20:12 +0000 2020, -105.072231, 39.947249, @RealMattCouch Colorado - Polis (D) 
mattmullins84, Fri Apr 24 01:20:12 +0000 2020, -82.780092, 36.867098, @Devon_Stone8 Especially after Kuechly retired. Will be the same kinda playmaker 
brot__bro, Fri Apr 24 01:20:12 +0000 2020, -73.948775, 40.655138, @fremblyremonger BLESS YOU!!! ok i will hit you up 
grobbnz, Fri Apr 24 01:20:12 +0000 2020, -84.312419, 37.739209, @timothypmurphy @EmilyNAbbysDad The wipes are the patch. Silly. 
TheScottStapp, Fri Apr 24 01:20:12 +0000 2020, -75.045122, 43.005882, @MissingxSpaces BRO YOU'RE A MUGGLE YOU WOULDNT UNDERSTAND 
ZJWolf3, Fri Apr 24 01:20:12 +0000 2020, -86.136609, 40.035742, @CosmicWuffy Cutie 
JRaineeeey, Fri Apr 24 01:20:12 +0000 2020, -84.917518, 33.721100, i would like for NY and AR to do a trade. 
AZPropertyAgent, Fri Apr 24 01:20:12 +0000 2020, -111.925790, 33.396724, I am looking for a buyer on 909 E Loyola Drive #Tempe #AZ  #realestate https://t.co/6njfDzdRfW https://t.co/0YujZqc2fC 
SSJMauney, Fri Apr 24 01:20:12 +0000 2020, -81.182118, 35.239512, @nbaker2_ listen y’all gotta take that up w y’all sorry team 🤣 
alanarellanop, Fri Apr 24 01:20:12 +0000 2020, -100.293591, 25.641718, Ayer descargué el Madden NFL en el celular y no puedo dejar de jugarlo🤯 adiós FIFA Mobile🤪 
Iam_GLRxii3, Fri Apr 24 01:20:12 +0000 2020, -117.110372, 33.595946, My QB’s Nickname is Herbie https://t.co/cdzX4HkRoe 
msmagooscloset, Fri Apr 24 01:20:12 +0000 2020, -73.831187, 40.670879, @Poshmarkapp Netflix🤪 
AlexLerouxTV, Fri Apr 24 01:20:12 +0000 2020, -95.317040, 32.315662, @TheDrewJones @WNBA @nyliberty @sabrina_i20 Omg I think I might have to get one too. We can be matching 😍 
sallyeastman1, Fri Apr 24 01:20:12 +0000 2020, -82.342269, 34.795941, @Ill_iterat @JosephPrichard7 Yeah, masks are overrated. 
kio223, Fri Apr 24 01:20:12 +0000 2020, -115.038337, 36.006256, https://t.co/iQdpl57bvr 
alyssa199X, Fri Apr 24 01:20:13 +0000 2020, -77.604684, 41.117936, @abmucatgl Hahahah samoka sa mtb uy 😂😂 suko akong mama 
SonofDecatur, Fri Apr 24 01:20:13 +0000 2020, -83.173867, 32.678207, @falconsforlifeg @ATLBlueJay Which is it: trade back or trade the farm 
Jamarcusbell__, Fri Apr 24 01:20:13 +0000 2020, -95.508925, 29.574284, Be real these females y’all putting in these videos are a good 2/15 which equals MID🤣🤣 
JessicaRenay__, Fri Apr 24 01:20:13 +0000 2020, -83.173867, 32.678207, And they still be fucking lying! 
craiglevander, Fri Apr 24 01:20:13 +0000 2020, -111.928142, 33.392884, 😂😂 
Drew_Hicken, Fri Apr 24 01:20:13 +0000 2020, -81.404855, 30.279880, CJ Henderson when we had Simmons is a disaster 
priimcesss, Fri Apr 24 01:20:13 +0000 2020, -74.066663, 40.718001, @blackcollage gorgeous! 
thinkiaintwitit, Fri Apr 24 01:20:13 +0000 2020, -87.010551, 34.580925, You been playing hard to get with me all night...we both know exactly what you want right 
RosvicSiason, Fri Apr 24 01:20:13 +0000 2020, -84.433106, 33.767195, Buying new music stuff is financially stressful but it’s good to know I care about my art enough to invest 
kamwillliams, Fri Apr 24 01:20:13 +0000 2020, -100.076888, 31.168893, @toya_parks23 thank you family 💚 
RaiderRonnie, Fri Apr 24 01:20:13 +0000 2020, -83.173867, 32.678207, @CelliniNick @DIRECTV @AtlantaFalcons @680TheFan Direct T.V. sucks! Always lose signal too! #ATT #DIRECTV… https://t.co/uKrdrXq21g 
MrsArmijo2U, Fri Apr 24 01:20:13 +0000 2020, -97.285913, 32.779967, @emxrvs Dude I can’t wait to get mine. It has baby’s name on it!!! 🥺😍 
LaPotra1517, Fri Apr 24 01:20:13 +0000 2020, -83.804475, 27.698682, 😍😍😍 
WillieG36155135, Fri Apr 24 01:20:13 +0000 2020, -83.804475, 27.698682, @j_hidlebaugh @EzekielElliott @Salty_Buckeye @Joe_Burrow10 @youngchase907 @jeffokudah Feelings, nothing more than f… https://t.co/lfFLlbwXc5 
TerranHearn, Fri Apr 24 01:20:13 +0000 2020, -85.557096, 38.312902, #ONEV21ON ❤️ @DLcoachbeck @APCoachHud @MarquaseLovings https://t.co/1a6onsPhvt 
Ayye_Nat, Fri Apr 24 01:20:13 +0000 2020, -119.306608, 37.269176, Chose me cus she know there’s opportunities 
BigPerk42, Fri Apr 24 01:20:13 +0000 2020, -82.439835, 38.407664, @JerodNBC4 the first three picks when 9-0 vs Michigan. 
AlphonsoSensley, Fri Apr 24 01:20:13 +0000 2020, -122.228685, 37.791994, @yar1vn @Facebook Congratulations!! 
TheRealGATT, Fri Apr 24 01:20:13 +0000 2020, -88.078255, 41.975102, @GoGladden I like your avi bro 
whmarauder, Fri Apr 24 01:20:13 +0000 2020, -77.604684, 41.117936, @IL0VEthe80s Ickle me, Pickle me, Tickle me too 
Don58736587, Fri Apr 24 01:20:13 +0000 2020, -119.782465, 36.786042, @realDonaldTrump Please tell us the truth Mr President. Was Covid19 a political attack against you and all Americans by the left?? 
trcbone24, Fri Apr 24 01:20:13 +0000 2020, -89.266508, 39.739300, Tell me when honey 
EffuIgence, Fri Apr 24 01:20:13 +0000 2020, -104.922093, 39.713563, @SweetsKendamas https://t.co/PEFUqYOAgL 
iamTomDiamond, Fri Apr 24 01:20:13 +0000 2020, -83.804475, 27.698682, We needed Simmons 
john_jgage37, Fri Apr 24 01:20:13 +0000 2020, -122.630908, 45.536402, @LosLobosBand The best Los Lobos album. Ever. Incredible timeless music. 
L50145859, Fri Apr 24 01:20:13 +0000 2020, -121.873730, 37.331159, @JimDeck59503918 Be smart. Be careful. Lots of love 💕 coming your way 
bnspired2day, Fri Apr 24 01:20:13 +0000 2020, -87.651050, 34.834290, I love the girlfriends who like to let it be known on camera that they’re not his sister 😂😂😂😂  WE SEE YOU GIRL! 😉 #NFLDraft 
RonnieMooreBass, Fri Apr 24 01:20:13 +0000 2020, -92.131274, 34.751936, I love this quote. https://t.co/zYFrLlhdYS 
TweetswithLogan, Fri Apr 24 01:20:13 +0000 2020, -83.173867, 32.678207, FUCKING LIARS MAN @AtlantaFalcons 
GalloDarryl, Fri Apr 24 01:20:13 +0000 2020, -91.401008, 30.937336, @Saints @Patrickqueen_ https://t.co/spXowM0GA6 
VctorAcero1, Fri Apr 24 01:20:14 +0000 2020, -96.761753, 32.819858, @josepla04937389 @gloriariasnieto @angelamrobledo @DefendamosPaz @DeLaCalleHum @IvanCepedaCast @GSanchez2019 Pase l… https://t.co/353ycgspUb 
jakesnod, Fri Apr 24 01:20:14 +0000 2020, -97.587014, 40.868094, @Richardruppert2 @crossfitadalta @chrisvIQtory Half to two thirds full and yep you can do lots of things with it. 
JBoYeE, Fri Apr 24 01:20:14 +0000 2020, -87.967292, 43.056722, if you slim thicc please message me. this is an emergency. not a scam. im not even horny. 
rarecandyslice, Fri Apr 24 01:20:14 +0000 2020, -83.099288, 42.352787, being numb is great! 
ninaaweeks, Fri Apr 24 01:20:14 +0000 2020, -111.787120, 34.858280, Then why haven’t we made the playoffs in 18 years😑😑😑😑😑 
DisBodySoLean, Fri Apr 24 01:20:14 +0000 2020, -80.327999, 26.027890, 😂🤣 
YosmelyB, Fri Apr 24 01:20:14 +0000 2020, -84.055018, 34.093436, So proud of ya @DerrickBrownAU5! 
asapockyy, Fri Apr 24 01:20:14 +0000 2020, -83.173867, 32.678207, @Mattbarrett099 HELLO??? 
JairanManning, Fri Apr 24 01:20:14 +0000 2020, -95.446486, 29.838495, I’m going to be the greatest 
double__emm, Fri Apr 24 01:20:14 +0000 2020, -117.319871, 34.057348, Only thing getting me through this is the new music today 😔 
bsw65, Fri Apr 24 01:20:14 +0000 2020, -81.705467, 41.495940, "We have no evidence that the virus, the Covid-19 virus, is transmitted by food or by food packaging." 
MrP_TheDJ, Fri Apr 24 01:20:14 +0000 2020, -73.849441, 40.850347, @MizzzRebel The same. ❤️🙏🏿💪🏿 
ASUDave, Fri Apr 24 01:20:14 +0000 2020, -112.455530, 34.569472, Not gonna lie... jealous of the @AZCardinals for picking Simmons in the #NFLDraft while my @Chargers got Herbert. P… https://t.co/MIL2KJEXQZ 
marshallkramsky, Fri Apr 24 01:20:14 +0000 2020, -73.183966, 44.495432, How will the Jets ruin this? 
TennStateQues, Fri Apr 24 01:20:14 +0000 2020, -86.791549, 36.200008, We just want to love the SGRhos in private🥴 
Coachjgpatrick, Fri Apr 24 01:20:14 +0000 2020, -80.843333, 35.226944, Mindset. Surround yourself with those you want to be like. Average is far to common. Average makes others around yo… https://t.co/2CoH6BE8OH 
sarah_foug, Fri Apr 24 01:20:14 +0000 2020, -85.822786, 38.323745, @HornerGrant 
oskool_g, Fri Apr 24 01:20:14 +0000 2020, -90.247824, 38.653771, @Carnageoutput @XSXbeastmode87 Do you play sells?Sells on matters to me if the game was worth it and if a sequel g… https://t.co/yIiFedQzgx 
iamsabakarim, Fri Apr 24 01:20:14 +0000 2020, -104.922093, 39.713563, Me: I love Venmo, it’s so easy to pay friends 😁Also me: Nooo, that’s not my username. I am Saba Karim. That’s… https://t.co/wql6VC0T0y 
JessieeLouis, Fri Apr 24 01:20:14 +0000 2020, -82.372728, 28.042490, LETS GOOOOOOOOO OMGOSH ASMFMV NOBODY FINNA SEE ME 
momblogger76, Fri Apr 24 01:20:14 +0000 2020, -86.441236, 39.766555, @BearsGrl80 Girl!! I'm like wth with lots of these houses. The same for clothes choices. 🤦🏼‍♀️ 
connor_dew, Fri Apr 24 01:20:14 +0000 2020, -73.968542, 40.780709, @fwl33 HAHAHAH 
theluckyace23, Fri Apr 24 01:20:14 +0000 2020, -98.303670, 29.550859, @jessburgesss This has to be a lie. Say it ain’t so. 
americocap, Fri Apr 24 01:20:14 +0000 2020, -96.761753, 32.819858, Me counting how many people are in the homes of the players being drafted to make sure it is less than 10.… https://t.co/Iz4lo9x5qq 
LC0JR, Fri Apr 24 01:20:14 +0000 2020, -80.369153, 25.825643, @GoodVibez420_ https://t.co/h6pgptskCL 
Varnell_11, Fri Apr 24 01:20:14 +0000 2020, -83.574671, 41.656590, @49ers fans what position we drafting first?I'm going with offense and we need an OT or WR 
david_thedivine, Fri Apr 24 01:20:14 +0000 2020, -124.082332, 40.874945, I want to take stats at a community college bc its wayyy easier but then don’t want to have summer school ); 
legone6, Fri Apr 24 01:20:14 +0000 2020, -80.463200, 25.706249, @MiamiDolphins https://t.co/RkOqR2VkFb 
JoyceMSullivan, Fri Apr 24 01:20:14 +0000 2020, -73.860857, 40.944568, @ElizabethJSays, if you're free Fri 4/24 @ 2p would like to invite you to my career Reinvention interview. Joy, gra… https://t.co/otR2QUzVm4 
drpwilliams_R10, Fri Apr 24 01:20:14 +0000 2020, -96.621634, 32.907642, @PreK33 @PHausEDU https://t.co/KzbUR3c8Zb 
AwolGina, Fri Apr 24 01:20:14 +0000 2020, -73.580129, 43.317487, In Alaska the men are men &amp; so are the women #winthewilderness 
devstlaurent, Fri Apr 24 01:20:14 +0000 2020, -91.090800, 30.459100, https://t.co/6dedxeEsPH 
GardenBoyPrince, Fri Apr 24 01:20:14 +0000 2020, -121.873730, 37.331159, Really thought AZ would’ve went OT to protect Murraybut Simmons was obviously too good to pass up on.. 
urcynsaition, Fri Apr 24 01:20:14 +0000 2020, -75.117998, 40.004866, I ain’t even gonna hold u I love my job😊 because if u know me then u knowwwww I be over jobs as soon as I start🤣 
21kweaver, Fri Apr 24 01:20:14 +0000 2020, -97.552161, 35.482844, @JimmieTramel Is that in one of Jerry Koelsh’s pastures? 
HeddensHere12, Fri Apr 24 01:20:15 +0000 2020, -80.926628, 33.631140, Wish Tee would have participated in the combine 
CydonPrax, Fri Apr 24 01:20:15 +0000 2020, -118.913657, 34.402938, @djtyrant Supporting local business with excellent food! 
CoachWren1, Fri Apr 24 01:20:15 +0000 2020, -100.076888, 31.168893, Super proud of this young man! 
Sarahdise12, Fri Apr 24 01:20:15 +0000 2020, -80.149173, 26.150368, Truth. Louder for the people in the back!! 
Sean_P_Doyle, Fri Apr 24 01:20:15 +0000 2020, -70.925859, 41.912274, @Jaws5TheReturn https://t.co/TxSeNGmOb3 
alxmyles, Fri Apr 24 01:20:15 +0000 2020, -80.926628, 33.631140, 😭😭😭 
justralph23, Fri Apr 24 01:20:15 +0000 2020, -100.010492, 37.758688, @Cooky_Monster17 Lmao hope we get a wr 
iamsuperellaine, Fri Apr 24 01:20:15 +0000 2020, -117.668313, 35.629124, Mi bebe💕 @ Leroy Jackson park https://t.co/XT9lZF1GE0 
pacman0_o, Fri Apr 24 01:20:15 +0000 2020, -84.644926, 33.779824, @FieldTalkJus_ We will see what happens next. Just pray he can stay healthy. 
LGuapo21, Fri Apr 24 01:20:15 +0000 2020, -74.419331, 40.429227, I’m so glad I got the Lil bottle of Jamo,they gonna drag this out all night. We on pick 9 n I stopped sippin slow🏴‍☠️#RaiderNation 
AndreaGarritano, Fri Apr 24 01:20:15 +0000 2020, -98.540651, 29.417501, Yup! Especially when they post their gospel BS knowing damn well they are the worst pieces of shit deadbeat parent… https://t.co/qVUIo443if 
AQueerkilljoy, Fri Apr 24 01:20:15 +0000 2020, -111.632320, 35.217540, Went on a quick run today between teaching class and the end of the work day. I’m really trying to hit 12 miles thi… https://t.co/4RhtUc6iGa 
